transaction_id,customer_id,amount,currency,failure_reason,is_hard_fail,first_failure_timestamp,payment_method,is_recurring,merchant_category
txn_3ad576d888,cust_1228f453fa,887.95,INR,insufficient_funds,False,2024-03-14 05:10:03,card,True,d2c_subscription
txn_fb0c96d9bc,cust_4fadd1ca2e,762.39,INR,processing_error,False,2024-03-12 10:40:26,upi,True,d2c_subscription
txn_a2671dc46e,cust_5400edce87,2016.06,INR,network_timeout,False,2024-03-08 18:58:55,netbanking,True,d2c_subscription
txn_dbcc1c8969,cust_5acb2d8275,3266.88,INR,issuer_declined,False,2024-03-03 11:16:24,card,True,ecommerce_one_time
txn_021eb52b05,cust_9f102d059f,188.93,INR,issuer_declined,False,2024-03-12 00:29:19,card,True,saas
txn_f0e55f887f,cust_70f76fdaa4,114.76,INR,processing_error,False,2024-03-01 17:26:02,upi,True,saas
txn_81279d57f7,cust_ce7e12b24f,260.73,INR,insufficient_funds,False,2024-03-06 13:21:21,netbanking,False,ecommerce_one_time
txn_a557e1449d,cust_f5e2c0c984,1108.32,INR,card_expired,True,2024-03-10 12:31:29,card,False,saas
txn_dc7bfbdd4e,cust_7d2abe0fba,2157.56,INR,issuer_declined,False,2024-03-06 18:52:27,card,False,ecommerce_one_time
txn_631b5c9dc2,cust_6aeaa52a0b,493.59,INR,insufficient_funds,False,2024-03-05 17:25:42,upi,True,d2c_subscription
txn_e9dd1938b4,cust_2e7486b83f,632.02,INR,insufficient_funds,False,2024-03-05 21:31:54,card,False,ecommerce_one_time
txn_918946360e,cust_b367134a54,413.48,INR,card_expired,True,2024-03-03 09:10:35,upi,False,d2c_subscription
txn_5874fca987,cust_360a2a7239,3048.9,INR,insufficient_funds,False,2024-03-06 05:35:32,card,True,ecommerce_one_time
txn_dd422dc21b,cust_2e89d74b40,487.26,INR,processing_error,False,2024-03-15 02:56:58,card,True,d2c_subscription
txn_94b19aa111,cust_d9931898cf,752.1,INR,insufficient_funds,False,2024-03-10 05:14:25,netbanking,True,d2c_subscription
txn_b86ad4f4e0,cust_e13ff7a63c,460.61,INR,insufficient_funds,False,2024-03-02 18:53:25,card,True,saas
txn_dbf15af76a,cust_4dd62229b5,94.45,INR,network_timeout,False,2024-03-12 14:24:58,netbanking,False,saas
txn_addf47f962,cust_4613eec4ed,265.57,INR,insufficient_funds,False,2024-03-08 12:17:10,upi,True,saas
txn_e3fa487020,cust_0d39c90db5,280.63,INR,insufficient_funds,False,2024-03-08 11:55:12,card,True,ecommerce_one_time
txn_04841721ab,cust_6b0876de42,117.36,INR,do_not_honor,False,2024-03-07 16:55:57,card,True,saas
txn_10065bad1a,cust_ba2e6156f6,2638.0,INR,network_timeout,False,2024-03-03 08:01:41,card,False,ecommerce_one_time
txn_eb11a86447,cust_5e67290d43,1837.64,INR,issuer_declined,False,2024-03-07 22:36:10,upi,True,d2c_subscription
txn_e2bb374b16,cust_32a26d2ab9,1434.92,INR,insufficient_funds,False,2024-03-15 11:49:54,upi,True,saas
txn_8c37079a93,cust_56dc7e6d9a,519.62,INR,account_closed,True,2024-03-12 02:22:36,upi,False,ecommerce_one_time
txn_f378796fa1,cust_cfd6030fae,321.69,INR,processing_error,False,2024-03-06 15:58:36,card,True,saas
txn_f1c40465e6,cust_4731536e86,1602.68,INR,network_timeout,False,2024-03-04 13:10:01,card,True,d2c_subscription
txn_d5d01267eb,cust_5e0f676627,2402.84,INR,processing_error,False,2024-03-06 10:42:28,card,True,d2c_subscription
txn_a0859f0f9b,cust_8d12043d0a,879.06,INR,processing_error,False,2024-03-05 05:56:04,upi,True,saas
txn_5b98eda4b7,cust_a16791a96d,689.61,INR,issuer_declined,False,2024-03-12 03:06:20,card,True,saas
txn_706dd3a75b,cust_5774cd6011,1542.13,INR,issuer_declined,False,2024-03-14 03:48:50,card,True,d2c_subscription
txn_a4059dedfa,cust_a349af0cf8,297.78,INR,processing_error,False,2024-03-02 05:18:44,card,True,saas
txn_3a8b36585e,cust_5928173912,1450.4,INR,processing_error,False,2024-03-07 14:54:08,card,False,ecommerce_one_time
txn_01109038ce,cust_fdaab0f3e6,186.99,INR,card_stolen,True,2024-03-05 03:52:34,upi,True,d2c_subscription
txn_3fdbbfadaa,cust_cc31baa930,1801.96,INR,do_not_honor,False,2024-03-02 02:26:22,upi,True,saas
txn_be8fbc2bae,cust_fd9257287d,346.0,INR,issuer_declined,False,2024-03-12 22:40:02,netbanking,True,saas
txn_267c3e0793,cust_60536985d3,699.71,INR,do_not_honor,False,2024-03-03 07:17:28,card,True,saas
txn_5c566b9480,cust_8fe2648fdd,422.23,INR,do_not_honor,False,2024-03-10 08:55:26,upi,True,ecommerce_one_time
txn_665e274123,cust_72f047d5a3,998.96,INR,issuer_declined,False,2024-03-06 17:41:47,card,True,d2c_subscription
txn_cb5a36f4f2,cust_38463dd23b,318.81,INR,network_timeout,False,2024-03-10 02:04:44,upi,True,saas
txn_b88ac63882,cust_b5fbccca6b,740.33,INR,do_not_honor,False,2024-03-12 17:14:21,upi,True,d2c_subscription
txn_7a5c5f7e21,cust_189a126936,1177.77,INR,insufficient_funds,False,2024-03-03 04:30:27,card,False,d2c_subscription
txn_011eeaf13e,cust_c2e5b10a6d,199.7,INR,do_not_honor,False,2024-03-10 15:19:59,upi,True,d2c_subscription
txn_578b770d27,cust_d9931898cf,3946.89,INR,processing_error,False,2024-03-15 03:40:17,card,True,saas
txn_fd55945af3,cust_dbad6f5469,764.26,INR,card_expired,True,2024-03-13 09:28:47,card,False,saas
txn_7941a2a967,cust_0927c692cc,599.34,INR,issuer_declined,False,2024-03-02 00:56:19,card,True,saas
txn_fa746593d0,cust_995177b128,3962.99,INR,do_not_honor,False,2024-03-03 23:49:53,card,True,d2c_subscription
txn_47a9c433fc,cust_ba2e6156f6,374.56,INR,issuer_declined,False,2024-03-06 04:42:09,netbanking,True,d2c_subscription
txn_0dcde2f0c2,cust_c3b5ed25e8,1112.31,INR,do_not_honor,False,2024-03-04 14:22:00,upi,True,saas
txn_5819f2050b,cust_ac9a5c8cef,2350.97,INR,insufficient_funds,False,2024-03-06 10:03:14,upi,False,saas
txn_d76ffe08b7,cust_f978f7050b,1241.46,INR,network_timeout,False,2024-03-02 18:07:11,netbanking,True,d2c_subscription
txn_c2df3eb68c,cust_02f695fb79,164.96,INR,card_expired,True,2024-03-14 02:30:52,upi,False,saas
txn_737bb57fa2,cust_78c8b19f06,552.22,INR,do_not_honor,False,2024-03-14 14:41:57,card,True,d2c_subscription
txn_47c539a6d9,cust_17e0be3b11,437.91,INR,do_not_honor,False,2024-03-05 18:31:31,card,True,d2c_subscription
txn_d2e2ed6e39,cust_fce65d5270,956.56,INR,insufficient_funds,False,2024-03-01 23:51:23,card,True,saas
txn_4ffb7bb395,cust_76998c5903,154.55,INR,do_not_honor,False,2024-03-07 08:40:21,netbanking,True,d2c_subscription
txn_c4cb53667c,cust_916c2dfaf7,2092.36,INR,issuer_declined,False,2024-03-01 23:16:50,netbanking,True,saas
txn_7c14fd126e,cust_ce12251237,412.02,INR,processing_error,False,2024-03-09 21:17:30,upi,False,d2c_subscription
txn_94e850bb04,cust_295034c5a8,708.69,INR,insufficient_funds,False,2024-03-06 01:23:54,card,True,saas
txn_a9ecb5d50e,cust_4b1d6da473,284.92,INR,processing_error,False,2024-03-08 08:56:57,card,False,d2c_subscription
txn_b094ea8db5,cust_0927c692cc,216.32,INR,issuer_declined,False,2024-03-03 03:43:58,netbanking,True,d2c_subscription
txn_65cd497cae,cust_a124550212,106.84,INR,processing_error,False,2024-03-06 10:31:37,card,True,saas
txn_d48a6a0fab,cust_f04c1dfe86,20693.28,INR,do_not_honor,False,2024-03-09 08:41:06,upi,True,d2c_subscription
txn_78bca53563,cust_26d48d7e29,393.42,INR,insufficient_funds,False,2024-03-12 01:47:21,card,False,ecommerce_one_time
txn_b193aa960a,cust_398c7234b4,2565.27,INR,issuer_declined,False,2024-03-11 02:41:47,card,False,ecommerce_one_time
txn_1ea8a8b73a,cust_9e676f60cf,83.98,INR,network_timeout,False,2024-03-14 10:52:28,upi,False,saas
txn_cea8157a85,cust_c3b5ed25e8,1796.55,INR,do_not_honor,False,2024-03-13 08:07:56,netbanking,False,saas
txn_53adbc1e9a,cust_7aa37f568c,214.68,INR,insufficient_funds,False,2024-03-08 09:00:55,upi,True,saas
txn_993a901b51,cust_46253caba4,326.44,INR,issuer_declined,False,2024-03-15 01:23:22,card,False,ecommerce_one_time
txn_2b39a8a55d,cust_ce7e12b24f,259.89,INR,issuer_declined,False,2024-03-08 21:38:09,card,True,d2c_subscription
txn_a676f7666d,cust_91c93b3619,660.77,INR,processing_error,False,2024-03-14 21:53:21,netbanking,True,saas
txn_e495941eb4,cust_5038017d73,1260.46,INR,do_not_honor,False,2024-03-13 05:34:20,upi,True,d2c_subscription
txn_7d0bbb24c8,cust_296d843199,246.72,INR,insufficient_funds,False,2024-03-05 19:38:01,card,True,saas
txn_eb120ea794,cust_d2a9877118,159.74,INR,do_not_honor,False,2024-03-15 02:18:36,upi,True,d2c_subscription
txn_469f620e52,cust_a11e03b01a,788.38,INR,processing_error,False,2024-03-10 18:54:40,card,True,d2c_subscription
txn_e6c83558fd,cust_92b84e163f,3206.72,INR,processing_error,False,2024-03-12 20:01:31,card,False,d2c_subscription
txn_388a26dda9,cust_0ca182a1b6,239.63,INR,insufficient_funds,False,2024-03-14 17:50:07,netbanking,True,d2c_subscription
txn_368a76ffb0,cust_7bba6f6c06,4991.19,INR,issuer_declined,False,2024-03-12 14:02:41,upi,False,saas
txn_6662ac0c56,cust_c56dfc09e0,416.44,INR,issuer_declined,False,2024-03-13 22:18:01,card,True,d2c_subscription
txn_cba398d9fd,cust_27709d7f16,417.9,INR,insufficient_funds,False,2024-03-14 08:55:56,card,True,d2c_subscription
txn_3fd4d5a667,cust_0e77c21f77,1122.95,INR,issuer_declined,False,2024-03-06 04:27:53,netbanking,True,saas
txn_3d762e398d,cust_189a126936,549.23,INR,insufficient_funds,False,2024-03-13 18:01:17,upi,False,ecommerce_one_time
txn_0c28af06a1,cust_156ceb881a,1760.15,INR,insufficient_funds,False,2024-03-02 08:36:13,upi,False,ecommerce_one_time
txn_c6c36e4246,cust_f097620412,914.69,INR,processing_error,False,2024-03-08 16:29:43,card,False,ecommerce_one_time
txn_d4fc910d13,cust_f739cdc599,1299.95,INR,insufficient_funds,False,2024-03-09 18:55:10,netbanking,True,d2c_subscription
txn_e1989a98af,cust_aad0434629,1757.8,INR,processing_error,False,2024-03-03 05:44:10,netbanking,True,saas
txn_79056f1a3c,cust_b869f1225e,514.89,INR,insufficient_funds,False,2024-03-04 14:42:26,card,True,d2c_subscription
txn_cd89f00091,cust_2f39b91868,385.56,INR,do_not_honor,False,2024-03-09 14:43:34,card,True,saas
txn_7bb7009b6c,cust_fb1dcea7e1,81.74,INR,issuer_declined,False,2024-03-01 20:52:36,upi,False,saas
txn_3f4bdbdc43,cust_1b4a536b10,366.09,INR,network_timeout,False,2024-03-08 01:41:29,netbanking,False,d2c_subscription
txn_1feb6739e6,cust_97b7d9ddd5,953.07,INR,network_timeout,False,2024-03-05 14:00:42,upi,True,saas
txn_4a1adc0dcd,cust_6ec55b7410,827.07,INR,issuer_declined,False,2024-03-01 22:12:02,netbanking,True,saas
txn_0da38bcde4,cust_e242d3321d,741.46,INR,do_not_honor,False,2024-03-05 09:04:12,upi,False,ecommerce_one_time
txn_664d63a4b0,cust_098197b1c4,609.51,INR,insufficient_funds,False,2024-03-07 05:27:10,card,True,saas
txn_b28dfd3684,cust_9476e662a6,986.36,INR,do_not_honor,False,2024-03-06 21:03:27,card,False,d2c_subscription
txn_e0d30effee,cust_2b613635cd,572.61,INR,insufficient_funds,False,2024-03-06 08:13:45,upi,False,ecommerce_one_time
txn_10dd3d02c8,cust_abac6e55f5,1480.63,INR,issuer_declined,False,2024-03-01 19:30:03,card,True,d2c_subscription
txn_053c278a7d,cust_a2e1354a64,482.6,INR,insufficient_funds,False,2024-03-05 16:26:06,card,True,saas
txn_f860330616,cust_b65ae7dfe6,162.43,INR,network_timeout,False,2024-03-11 07:15:55,upi,True,d2c_subscription
txn_34ee75869e,cust_f08bf06ab2,129.08,INR,issuer_declined,False,2024-03-15 04:36:49,card,False,ecommerce_one_time
txn_e20982a236,cust_b097092b16,338.69,INR,do_not_honor,False,2024-03-04 12:54:58,upi,False,ecommerce_one_time
txn_ffdaa332d9,cust_312d2a25bd,1095.93,INR,issuer_declined,False,2024-03-08 15:58:54,card,True,saas
txn_82c072e6fa,cust_aefcf53733,3368.89,INR,issuer_declined,False,2024-03-09 16:32:02,card,True,saas
txn_f61018a54d,cust_08d7ba92a5,2730.52,INR,insufficient_funds,False,2024-03-02 09:47:42,card,True,d2c_subscription
txn_9b20f68a58,cust_9163f72abc,2505.61,INR,card_expired,True,2024-03-13 07:46:45,upi,True,saas
txn_06cd24b1f5,cust_526cf928b1,337.38,INR,network_timeout,False,2024-03-14 23:23:27,upi,False,ecommerce_one_time
txn_0da28b1387,cust_d50e07d6e7,765.7,INR,insufficient_funds,False,2024-03-05 03:34:16,card,True,d2c_subscription
txn_7b1adeee7d,cust_17e0be3b11,206.53,INR,processing_error,False,2024-03-02 13:28:44,card,False,ecommerce_one_time
txn_5f01988a8c,cust_503d966dda,2367.04,INR,issuer_declined,False,2024-03-03 21:19:16,card,False,ecommerce_one_time
txn_d6dbb043d8,cust_c56faf17f2,713.74,INR,insufficient_funds,False,2024-03-03 07:19:28,upi,True,d2c_subscription
txn_df941b6db9,cust_82709837aa,3252.69,INR,do_not_honor,False,2024-03-03 09:49:51,netbanking,False,ecommerce_one_time
txn_260d403ea9,cust_f197931183,540.94,INR,insufficient_funds,False,2024-03-05 21:38:57,upi,True,d2c_subscription
txn_5e421d5224,cust_6d3c457946,219.0,INR,insufficient_funds,False,2024-03-02 14:14:56,card,False,saas
txn_66ea051934,cust_9c52eece68,426.95,INR,processing_error,False,2024-03-10 17:19:51,upi,False,ecommerce_one_time
txn_030f045a7e,cust_6bba92fa49,234.48,INR,insufficient_funds,False,2024-03-05 01:42:35,card,False,d2c_subscription
txn_4b944647ec,cust_ec13538a6f,2452.48,INR,network_timeout,False,2024-03-14 05:03:34,card,False,ecommerce_one_time
txn_41b20dc995,cust_46c6dd4b0f,364.38,INR,processing_error,False,2024-03-08 02:43:13,card,True,saas
txn_30fc4bc509,cust_d8b95d6127,790.41,INR,network_timeout,False,2024-03-11 10:20:30,card,True,saas
txn_98591cdb68,cust_83e163d826,90.46,INR,do_not_honor,False,2024-03-02 08:35:55,card,False,ecommerce_one_time
txn_59d654fa6a,cust_49d35faa68,262.4,INR,network_timeout,False,2024-03-09 09:27:11,upi,True,saas
txn_6b9de14f07,cust_cedbeb64bf,280.93,INR,issuer_declined,False,2024-03-12 13:35:10,card,False,d2c_subscription
txn_8bd2ef064b,cust_60536985d3,607.21,INR,do_not_honor,False,2024-03-07 12:41:54,upi,True,d2c_subscription
txn_78df9865e9,cust_be1430bb07,485.13,INR,do_not_honor,False,2024-03-14 10:01:27,netbanking,True,saas
txn_b0eb914b0d,cust_d3128defaa,317.5,INR,card_expired,True,2024-03-13 17:24:07,upi,True,saas
txn_d8bcfb38d6,cust_5b571b4898,321.76,INR,insufficient_funds,False,2024-03-09 10:58:26,card,False,ecommerce_one_time
txn_88c7f28c43,cust_6b5fef9fb3,3048.36,INR,do_not_honor,False,2024-03-06 16:01:05,upi,True,saas
txn_b930b28483,cust_f81f4a85f0,15.9,INR,processing_error,False,2024-03-07 08:22:29,card,True,d2c_subscription
txn_e749b04764,cust_41161ed66b,291.4,INR,issuer_declined,False,2024-03-14 17:23:08,card,True,d2c_subscription
txn_be96b1337e,cust_22d502fceb,1176.2,INR,network_timeout,False,2024-03-05 23:31:25,card,True,d2c_subscription
txn_4889653ae9,cust_e22e2fb41e,574.09,INR,issuer_declined,False,2024-03-14 16:37:28,netbanking,True,d2c_subscription
txn_a15a788bd4,cust_839673facd,2355.96,INR,insufficient_funds,False,2024-03-04 02:01:06,upi,True,saas
txn_38d17b92ee,cust_49a8d06e17,1838.08,INR,do_not_honor,False,2024-03-14 22:51:09,netbanking,False,ecommerce_one_time
txn_a318d0d138,cust_ee2490814b,8366.7,INR,issuer_declined,False,2024-03-15 03:00:36,upi,True,saas
txn_0307724a2d,cust_c1c98d36ef,925.85,INR,insufficient_funds,False,2024-03-08 06:05:11,card,True,saas
txn_ddcdcafa9b,cust_b65ae7dfe6,842.03,INR,insufficient_funds,False,2024-03-04 06:30:45,upi,False,ecommerce_one_time
txn_2ba9819aa7,cust_5acb2d8275,616.05,INR,insufficient_funds,False,2024-03-04 18:56:55,netbanking,True,saas
txn_a78ec89b10,cust_d6530d3860,877.79,INR,processing_error,False,2024-03-07 02:21:25,card,True,saas
txn_2787a9c134,cust_7720b002c5,988.35,INR,network_timeout,False,2024-03-13 00:01:01,netbanking,False,ecommerce_one_time
txn_3d220619b2,cust_c5bc19071c,438.44,INR,do_not_honor,False,2024-03-02 03:48:35,netbanking,False,saas
txn_986ebdf0d6,cust_8002902885,132.78,INR,insufficient_funds,False,2024-03-15 05:05:50,card,True,saas
txn_c440c640b9,cust_2ccc9b0c1b,946.57,INR,do_not_honor,False,2024-03-10 15:06:24,card,True,d2c_subscription
txn_a9ab3632a1,cust_b5399deb2f,4043.26,INR,network_timeout,False,2024-03-04 22:37:27,card,False,ecommerce_one_time
txn_f685e84c0a,cust_e8118e67af,1061.55,INR,processing_error,False,2024-03-06 20:41:43,upi,False,ecommerce_one_time
txn_cc5215bb11,cust_ab6af8fcc6,794.71,INR,issuer_declined,False,2024-03-04 10:25:08,card,False,ecommerce_one_time
txn_61cb4a2d16,cust_ed965a0600,201.22,INR,insufficient_funds,False,2024-03-04 18:26:24,card,False,ecommerce_one_time
txn_f6f6df7ff7,cust_c15695a4fd,423.51,INR,card_expired,True,2024-03-02 08:16:47,upi,True,saas
txn_06720cf64b,cust_fd9257287d,433.29,INR,network_timeout,False,2024-03-08 06:29:29,netbanking,False,d2c_subscription
txn_2b8cf1c6aa,cust_588edd5f2e,323.89,INR,insufficient_funds,False,2024-03-04 00:09:43,netbanking,True,saas
txn_4941621f55,cust_b2530383d9,239.25,INR,network_timeout,False,2024-03-13 07:36:55,upi,False,ecommerce_one_time
txn_9a2f168b8e,cust_ef302cfef7,1490.5,INR,insufficient_funds,False,2024-03-13 01:30:49,card,False,ecommerce_one_time
txn_809e0a0413,cust_694edde581,515.71,INR,insufficient_funds,False,2024-03-14 19:16:03,card,True,saas
txn_8fe9c000cf,cust_245663538c,1610.48,INR,processing_error,False,2024-03-12 15:16:58,upi,False,ecommerce_one_time
txn_4042e745b0,cust_29546c3c32,1419.89,INR,do_not_honor,False,2024-03-13 22:34:10,card,True,d2c_subscription
txn_d8e2b5789d,cust_138677055e,2297.98,INR,issuer_declined,False,2024-03-03 23:03:15,upi,False,saas
txn_885477a138,cust_b097092b16,252.02,INR,card_expired,True,2024-03-08 13:42:44,netbanking,True,d2c_subscription
txn_9a27004f63,cust_0a7e29899f,1782.55,INR,network_timeout,False,2024-03-09 06:45:00,upi,True,ecommerce_one_time
txn_82258d97db,cust_22b114a736,1684.42,INR,insufficient_funds,False,2024-03-06 13:05:30,upi,False,saas
txn_ff86b56563,cust_99b22e2140,102.74,INR,do_not_honor,False,2024-03-10 11:11:16,upi,True,saas
txn_f22de03c0b,cust_8babb48241,963.09,INR,processing_error,False,2024-03-07 12:18:18,netbanking,False,ecommerce_one_time
txn_da0000c32c,cust_7ea519a5d3,2663.91,INR,do_not_honor,False,2024-03-15 10:48:51,card,True,d2c_subscription
txn_137431ff25,cust_c2e5b10a6d,732.55,INR,account_closed,True,2024-03-05 12:27:37,card,True,d2c_subscription
txn_1e90697422,cust_f237f63575,547.94,INR,processing_error,False,2024-03-03 07:10:29,card,True,d2c_subscription
txn_55102a1741,cust_84370e49e0,3687.25,INR,insufficient_funds,False,2024-03-14 22:53:53,upi,True,d2c_subscription
txn_830158e43b,cust_1fdcd88134,394.49,INR,insufficient_funds,False,2024-03-14 08:56:47,card,True,saas
txn_facbb96710,cust_704ebe1690,1762.2,INR,network_timeout,False,2024-03-13 14:11:23,card,True,saas
txn_11f3f0157b,cust_11e4f36196,835.43,INR,account_closed,True,2024-03-06 23:41:19,upi,False,ecommerce_one_time
txn_7aa609f445,cust_22d502fceb,128.19,INR,insufficient_funds,False,2024-03-04 20:15:25,card,False,d2c_subscription
txn_93370e723d,cust_26d48d7e29,2006.47,INR,insufficient_funds,False,2024-03-03 23:29:41,upi,True,d2c_subscription
txn_08f37b27d5,cust_a24339bc70,571.79,INR,processing_error,False,2024-03-04 13:31:22,card,False,ecommerce_one_time
txn_e8fa8a53cd,cust_a7bf0e9454,1264.91,INR,insufficient_funds,False,2024-03-07 10:05:34,card,True,saas
txn_b3c43e4bfe,cust_c04cc79786,269.32,INR,insufficient_funds,False,2024-03-05 16:01:46,card,False,ecommerce_one_time
txn_0791c04d84,cust_a539505b93,2274.03,INR,network_timeout,False,2024-03-11 13:56:28,card,True,ecommerce_one_time
txn_286ce168eb,cust_fdbb86d28d,466.8,INR,network_timeout,False,2024-03-05 01:32:08,netbanking,False,ecommerce_one_time
txn_6616c4f0e3,cust_7769a364e0,576.98,INR,network_timeout,False,2024-03-12 22:32:22,netbanking,True,saas
txn_b4ba5a89dd,cust_d9d4338065,794.0,INR,processing_error,False,2024-03-02 00:17:03,upi,True,saas
txn_a951fc1b9d,cust_6a7199cf9c,1099.44,INR,issuer_declined,False,2024-03-14 21:58:06,upi,True,d2c_subscription
txn_8f9f99a323,cust_8fe2648fdd,721.73,INR,card_expired,True,2024-03-02 06:44:34,upi,False,ecommerce_one_time
txn_22f284f46c,cust_a8d84a44b4,1488.0,INR,issuer_declined,False,2024-03-09 01:15:10,netbanking,False,ecommerce_one_time
txn_c9eee01b5e,cust_71cbac631b,221.52,INR,insufficient_funds,False,2024-03-06 11:27:15,card,True,d2c_subscription
txn_ff8cfd0169,cust_dba1c395de,619.64,INR,network_timeout,False,2024-03-13 06:18:15,card,True,d2c_subscription
txn_c099592eb7,cust_bd65c4e738,499.33,INR,processing_error,False,2024-03-11 00:42:13,upi,False,saas
txn_4cae982b43,cust_74660b9cab,1851.34,INR,network_timeout,False,2024-03-03 10:17:04,netbanking,False,d2c_subscription
txn_56ba45bb1f,cust_4d7c953ae4,1518.25,INR,insufficient_funds,False,2024-03-15 07:15:33,card,False,ecommerce_one_time
txn_e3ab78ac3b,cust_d6530d3860,594.56,INR,card_stolen,True,2024-03-12 19:36:02,card,False,ecommerce_one_time
txn_e8add05e2a,cust_e700a18bc1,533.56,INR,do_not_honor,False,2024-03-06 15:46:47,card,True,saas
txn_89cf1b714f,cust_f5bfae49a8,1478.46,INR,processing_error,False,2024-03-04 05:47:21,card,False,ecommerce_one_time
txn_c142011463,cust_b6ba9f0687,628.48,INR,card_expired,True,2024-03-09 11:04:55,upi,True,saas
txn_85634877bc,cust_b83f4b7cab,475.61,INR,issuer_declined,False,2024-03-14 06:35:19,card,True,d2c_subscription
txn_7ee2abf77f,cust_4dd62229b5,2257.69,INR,processing_error,False,2024-03-13 10:35:56,netbanking,True,d2c_subscription
txn_64a0b4b9fb,cust_cbbdea3f02,561.1,INR,processing_error,False,2024-03-03 00:50:46,upi,False,d2c_subscription
txn_d9de78b39f,cust_76712b6c57,1193.9,INR,network_timeout,False,2024-03-12 11:40:25,card,True,ecommerce_one_time
txn_b935f5ddcc,cust_8babb48241,456.7,INR,network_timeout,False,2024-03-07 09:34:26,upi,True,d2c_subscription
txn_33d2a06ec1,cust_16e537a621,489.38,INR,processing_error,False,2024-03-02 09:19:35,upi,True,saas
txn_aeed88fb18,cust_30720e8d25,6060.7,INR,insufficient_funds,False,2024-03-10 05:47:50,card,False,saas
txn_1550f318c2,cust_c67a5d4e3b,138.36,INR,insufficient_funds,False,2024-03-14 13:44:58,card,True,d2c_subscription
txn_6c05d2f53e,cust_781b4413d3,2681.8,INR,card_stolen,True,2024-03-04 02:49:36,netbanking,True,d2c_subscription
txn_f9cfde0ee7,cust_acd734c13f,522.94,INR,card_stolen,True,2024-03-04 11:24:36,card,True,d2c_subscription
txn_4128a6953f,cust_3a7f33da15,420.6,INR,card_stolen,True,2024-03-06 09:14:29,card,True,saas
txn_4d9d5c2c91,cust_7b6156a827,218.21,INR,insufficient_funds,False,2024-03-02 20:54:42,card,True,saas
txn_27c9e59b9a,cust_526cf928b1,121.2,INR,issuer_declined,False,2024-03-04 15:20:15,card,False,ecommerce_one_time
txn_8af71fcc10,cust_cbbdea3f02,1254.75,INR,processing_error,False,2024-03-05 20:42:55,upi,True,d2c_subscription
txn_6eac339d44,cust_61254bbb92,1185.74,INR,processing_error,False,2024-03-10 19:57:15,card,True,d2c_subscription
txn_e9229a451b,cust_de14fffec7,1411.36,INR,insufficient_funds,False,2024-03-14 15:23:22,upi,True,d2c_subscription
txn_70bc42b041,cust_caf004b8f6,1000.24,INR,do_not_honor,False,2024-03-05 08:05:16,card,True,saas
txn_37152921cc,cust_97d95a6bea,297.72,INR,insufficient_funds,False,2024-03-03 15:47:37,netbanking,False,saas
txn_443de0d931,cust_d101da83a0,207.36,INR,do_not_honor,False,2024-03-05 18:27:02,card,True,saas
txn_3865a7ef3c,cust_1dac678042,1791.27,INR,insufficient_funds,False,2024-03-06 08:29:42,netbanking,True,d2c_subscription
txn_edef5f96af,cust_704ebe1690,1598.27,INR,insufficient_funds,False,2024-03-05 10:38:43,netbanking,True,saas
txn_96d40f0ae9,cust_ec6308fdd2,1108.4,INR,insufficient_funds,False,2024-03-11 14:55:02,card,True,saas
txn_a51b4647f9,cust_b5fbccca6b,6122.27,INR,card_expired,True,2024-03-13 20:42:33,upi,False,ecommerce_one_time
txn_b7b3a8639d,cust_97c047c2df,1101.46,INR,processing_error,False,2024-03-06 16:26:09,card,True,saas
txn_30ec69d23f,cust_976e03b3c2,1897.73,INR,card_expired,True,2024-03-02 07:07:20,upi,False,d2c_subscription
txn_be770bdb95,cust_80e1559027,547.83,INR,issuer_declined,False,2024-03-13 14:07:18,upi,True,saas
txn_31f56abfd1,cust_9c52eece68,246.49,INR,issuer_declined,False,2024-03-14 12:04:28,card,False,saas
txn_9128c3ff55,cust_c481783d10,200.55,INR,issuer_declined,False,2024-03-05 14:13:50,card,False,saas
txn_de83c22a1c,cust_27709d7f16,711.76,INR,do_not_honor,False,2024-03-09 13:59:26,card,True,ecommerce_one_time
txn_32994258b6,cust_ab6af8fcc6,314.54,INR,issuer_declined,False,2024-03-02 20:35:37,upi,True,d2c_subscription
txn_eef562dfce,cust_72f047d5a3,1484.29,INR,processing_error,False,2024-03-08 21:27:43,upi,False,d2c_subscription
txn_c9ce22091e,cust_4ae98356cf,941.12,INR,network_timeout,False,2024-03-08 04:42:55,card,True,ecommerce_one_time
txn_74227d77c5,cust_23ab9c7226,434.84,INR,network_timeout,False,2024-03-14 15:14:00,card,True,saas
txn_5d316401c4,cust_78705dcdc5,182.0,INR,insufficient_funds,False,2024-03-02 04:05:33,card,False,d2c_subscription
txn_97906acc53,cust_7209af5872,3293.31,INR,do_not_honor,False,2024-03-10 20:48:50,upi,False,saas
txn_ccff42bc3f,cust_ac834a0a50,516.79,INR,insufficient_funds,False,2024-03-09 08:48:01,card,True,d2c_subscription
txn_7b9cf162fd,cust_cb42952c10,2462.83,INR,insufficient_funds,False,2024-03-06 16:36:33,card,False,ecommerce_one_time
txn_f76186a681,cust_5f16544e2b,640.04,INR,processing_error,False,2024-03-03 11:51:27,netbanking,True,saas
txn_98912ceb86,cust_46198e4f35,3316.02,INR,do_not_honor,False,2024-03-04 08:50:50,card,False,ecommerce_one_time
